cisp,mes,ano,aisp,risp,total
29,1,2020,9,2,127
29,2,2020,9,2,295
29,3,2020,9,2,71
29,4,2020,9,2,50
29,5,2020,9,2,38
29,6,2020,9,2,546
29,7,2020,9,2,27
29,8,2020,9,2,6
29,9,2020,9,2,26
29,10,2020,9,2,81
29,11,2020,9,2,49
29,12,2020,9,2,28
30,1,2020,9,2,39
30,2,2020,9,2,51
30,3,2020,9,2,19
30,4,2020,9,2,5
30,5,2020,9,2,8
30,6,2020,9,2,35
30,7,2020,9,2,30
30,8,2020,9,2,5
30,9,2020,9,2,14
30,10,2020,9,2,34
30,11,2020,9,2,101
30,12,2020,9,2,3
31,1,2020,41,2,76
31,2,2020,41,2,83
31,3,2020,41,2,89
31,4,2020,41,2,53
31,5,2020,41,2,52
31,6,2020,41,2,120
31,7,2020,41,2,40
31,8,2020,41,2,101
31,9,2020,41,2,52
31,10,2020,41,2,45
31,11,2020,41,2,39
31,12,2020,41,2,56
32,1,2020,18,2,55
32,2,2020,18,2,465
32,3,2020,18,2,105
32,4,2020,18,2,134
32,5,2020,18,2,31
32,6,2020,18,2,891
32,7,2020,18,2,7708
32,8,2020,18,2,34
32,9,2020,18,2,68
32,10,2020,18,2,47
32,11,2020,18,2,1638
32,12,2020,18,2,84
33,1,2020,14,2,86
33,2,2020,14,2,150
33,3,2020,14,2,106
33,4,2020,14,2,151
33,5,2020,14,2,36
33,6,2020,14,2,94
33,7,2020,14,2,92
33,8,2020,14,2,88
33,9,2020,14,2,23
33,10,2020,14,2,51
33,11,2020,14,2,23
33,12,2020,14,2,166
34,1,2020,14,2,299
34,2,2020,14,2,186
34,3,2020,14,2,107
34,4,2020,14,2,191
34,5,2020,14,2,162
34,6,2020,14,2,68
34,7,2020,14,2,108
34,8,2020,14,2,115
34,9,2020,14,2,140
34,10,2020,14,2,172
34,11,2020,14,2,74
34,12,2020,14,2,86
35,1,2020,40,2,299
35,2,2020,40,2,34
35,3,2020,40,2,63
35,4,2020,40,2,81
35,5,2020,40,2,61
35,6,2020,40,2,83
35,7,2020,40,2,91
35,8,2020,40,2,106
35,9,2020,40,2,105
35,10,2020,40,2,90
35,11,2020,40,2,193
35,12,2020,40,2,103
36,1,2020,27,2,8
36,2,2020,27,2,38
36,3,2020,27,2,51
36,4,2020,27,2,48
36,5,2020,27,2,86
36,6,2020,27,2,0
36,7,2020,27,2,35
36,8,2020,27,2,111
36,9,2020,27,2,23
36,10,2020,27,2,15
36,11,2020,27,2,38
36,12,2020,27,2,0
37,1,2020,17,1,65
37,2,2020,17,1,19
37,3,2020,17,1,48
37,4,2020,17,1,84
37,5,2020,17,1,28
37,6,2020,17,1,9
37,7,2020,17,1,27
37,8,2020,17,1,21
37,9,2020,17,1,24
37,10,2020,17,1,5
37,11,2020,17,1,0
37,12,2020,17,1,0
38,1,2020,16,1,88
38,2,2020,16,1,105
38,3,2020,16,1,16
38,4,2020,16,1,87
38,5,2020,16,1,70
38,6,2020,16,1,15
38,7,2020,16,1,89
38,8,2020,16,1,47
38,9,2020,16,1,25
38,10,2020,16,1,27
38,11,2020,16,1,11
38,12,2020,16,1,58
39,1,2020,41,2,77
39,2,2020,41,2,163
39,3,2020,41,2,687
39,4,2020,41,2,314
39,5,2020,41,2,1163
39,6,2020,41,2,33
39,7,2020,41,2,71
39,8,2020,41,2,52
39,9,2020,41,2,1
39,10,2020,41,2,126
39,11,2020,41,2,1144
39,12,2020,41,2,421
40,1,2020,9,2,46
40,2,2020,9,2,52
40,3,2020,9,2,15
40,4,2020,9,2,21
40,5,2020,9,2,0
40,6,2020,9,2,112
40,7,2020,9,2,45
40,8,2020,9,2,22
40,9,2020,9,2,0
40,10,2020,9,2,114
40,11,2020,9,2,7
40,12,2020,9,2,124
41,1,2020,18,2,0
41,2,2020,18,2,20
41,3,2020,18,2,3
41,4,2020,18,2,25
41,5,2020,18,2,22
41,6,2020,18,2,7
41,7,2020,18,2,11
41,8,2020,18,2,3
41,9,2020,18,2,9
41,10,2020,18,2,6
41,11,2020,18,2,0
41,12,2020,18,2,395
42,1,2020,31,2,44
42,2,2020,31,2,25
42,3,2020,31,2,11
42,4,2020,31,2,0
42,5,2020,31,2,78
42,6,2020,31,2,51
42,7,2020,31,2,119
42,8,2020,31,2,62
42,9,2020,31,2,32
42,10,2020,31,2,41
42,11,2020,31,2,26
42,12,2020,31,2,14
43,1,2020,27,2,0
43,2,2020,27,2,13
43,3,2020,27,2,8
43,4,2020,27,2,0
43,5,2020,27,2,0
43,6,2020,27,2,0
43,7,2020,27,2,0
43,8,2020,27,2,508
43,9,2020,27,2,18
43,10,2020,27,2,13
43,11,2020,27,2,28
43,12,2020,27,2,3
44,1,2020,3,1,19
44,2,2020,3,1,25
44,3,2020,3,1,4
44,4,2020,3,1,91
44,5,2020,3,1,180
44,6,2020,3,1,30
44,7,2020,3,1,3
44,8,2020,3,1,129
44,9,2020,3,1,3
44,10,2020,3,1,5
44,11,2020,3,1,6
44,12,2020,3,1,26
48,1,2020,24,3,2
48,2,2020,24,3,59
48,3,2020,24,3,40
48,4,2020,24,3,20
48,5,2020,24,3,9
48,6,2020,24,3,30
48,7,2020,24,3,0
48,8,2020,24,3,0
48,9,2020,24,3,0
48,10,2020,24,3,0
48,11,2020,24,3,1
48,12,2020,24,3,6
50,1,2020,24,3,46
50,2,2020,24,3,30
50,3,2020,24,3,56
50,4,2020,24,3,26
50,5,2020,24,3,53
50,6,2020,24,3,8
50,7,2020,24,3,29
50,8,2020,24,3,52
50,9,2020,24,3,195
50,10,2020,24,3,622
50,11,2020,24,3,120
50,12,2020,24,3,523
51,1,2020,24,3,6
51,2,2020,24,3,0
51,3,2020,24,3,24
51,4,2020,24,3,42
51,5,2020,24,3,0
51,6,2020,24,3,30
51,7,2020,24,3,15
51,8,2020,24,3,11
51,9,2020,24,3,1
51,10,2020,24,3,22
51,11,2020,24,3,1
51,12,2020,24,3,0
52,1,2020,20,3,51
52,2,2020,20,3,141
52,3,2020,20,3,17
52,4,2020,20,3,41
52,5,2020,20,3,17
52,6,2020,20,3,17
52,7,2020,20,3,41
52,8,2020,20,3,40
52,9,2020,20,3,44
52,10,2020,20,3,69
52,11,2020,20,3,50
52,12,2020,20,3,53
53,1,2020,20,3,20
53,2,2020,20,3,116
53,3,2020,20,3,124
53,4,2020,20,3,55
53,5,2020,20,3,24
53,6,2020,20,3,20
53,7,2020,20,3,7
53,8,2020,20,3,32
53,9,2020,20,3,23
53,10,2020,20,3,111
53,11,2020,20,3,50
53,12,2020,20,3,75
54,1,2020,39,3,258
54,2,2020,39,3,579
54,3,2020,39,3,100
54,4,2020,39,3,154
54,5,2020,39,3,118
54,6,2020,39,3,104
54,7,2020,39,3,68
54,8,2020,39,3,224
54,9,2020,39,3,327
54,10,2020,39,3,330
54,11,2020,39,3,135
54,12,2020,39,3,547
55,1,2020,24,3,38
55,2,2020,24,3,399
55,3,2020,24,3,10
55,4,2020,24,3,38
55,5,2020,24,3,49
55,6,2020,24,3,23
55,7,2020,24,3,37
55,8,2020,24,3,433
55,9,2020,24,3,47
55,10,2020,24,3,60
55,11,2020,24,3,64
55,12,2020,24,3,38
56,1,2020,20,3,75
56,2,2020,20,3,78
56,3,2020,20,3,97
56,4,2020,20,3,37
56,5,2020,20,3,110
56,6,2020,20,3,74
56,7,2020,20,3,128
56,8,2020,20,3,119
56,9,2020,20,3,57
56,10,2020,20,3,105
56,11,2020,20,3,10
56,12,2020,20,3,14
57,1,2020,20,3,56
57,2,2020,20,3,37
57,3,2020,20,3,18
57,4,2020,20,3,17
57,5,2020,20,3,0
57,6,2020,20,3,34
57,7,2020,20,3,175
57,8,2020,20,3,0
57,9,2020,20,3,55
57,10,2020,20,3,2
57,11,2020,20,3,51
57,12,2020,20,3,33
58,1,2020,20,3,116
58,2,2020,20,3,83
58,3,2020,20,3,22
58,4,2020,20,3,78
58,5,2020,20,3,158
58,6,2020,20,3,71
58,7,2020,20,3,142
58,8,2020,20,3,44
58,9,2020,20,3,48
58,10,2020,20,3,48
58,11,2020,20,3,0
58,12,2020,20,3,15
59,1,2020,15,3,130
59,2,2020,15,3,66
59,3,2020,15,3,135
59,4,2020,15,3,91
59,5,2020,15,3,57
59,6,2020,15,3,96
59,7,2020,15,3,161
59,8,2020,15,3,79
59,9,2020,15,3,34
59,10,2020,15,3,75
59,11,2020,15,3,125
59,12,2020,15,3,208
60,1,2020,15,3,414
60,2,2020,15,3,156
60,3,2020,15,3,133
60,4,2020,15,3,66
60,5,2020,15,3,280
60,6,2020,15,3,35
60,7,2020,15,3,146
60,8,2020,15,3,71
60,9,2020,15,3,44
60,10,2020,15,3,123
60,11,2020,15,3,55
60,12,2020,15,3,259
61,1,2020,15,3,67
61,2,2020,15,3,6
61,3,2020,15,3,0
61,4,2020,15,3,1
61,5,2020,15,3,0
61,6,2020,15,3,42
61,7,2020,15,3,0
61,8,2020,15,3,0
61,9,2020,15,3,0
61,10,2020,15,3,0
61,11,2020,15,3,3
61,12,2020,15,3,0
62,1,2020,15,3,15
62,2,2020,15,3,60
62,3,2020,15,3,12
62,4,2020,15,3,37
62,5,2020,15,3,3
62,6,2020,15,3,13
62,7,2020,15,3,66
62,8,2020,15,3,42
62,9,2020,15,3,75
62,10,2020,15,3,60
62,11,2020,15,3,53
62,12,2020,15,3,16
63,1,2020,24,3,35
63,2,2020,24,3,82
63,3,2020,24,3,0
63,4,2020,24,3,79
63,5,2020,24,3,75
63,6,2020,24,3,22
63,7,2020,24,3,114
63,8,2020,24,3,3
63,9,2020,24,3,5
63,10,2020,24,3,74
63,11,2020,24,3,141
63,12,2020,24,3,13
64,1,2020,21,3,76
64,2,2020,21,3,175
64,3,2020,21,3,141
64,4,2020,21,3,165
64,5,2020,21,3,97
64,6,2020,21,3,84
64,7,2020,21,3,72
64,8,2020,21,3,107
64,9,2020,21,3,150
64,10,2020,21,3,56
64,11,2020,21,3,130
64,12,2020,21,3,17
65,1,2020,34,3,14
65,2,2020,34,3,21
65,3,2020,34,3,70
65,4,2020,34,3,92
65,5,2020,34,3,33
65,6,2020,34,3,13
65,7,2020,34,3,50
65,8,2020,34,3,6
65,9,2020,34,3,15
65,10,2020,34,3,11
65,11,2020,34,3,215
65,12,2020,34,3,29
66,1,2020,34,3,0
66,2,2020,34,3,31
66,3,2020,34,3,21
66,4,2020,34,3,1
66,5,2020,34,3,34
66,6,2020,34,3,1
66,7,2020,34,3,0
66,8,2020,34,3,30
66,9,2020,34,3,0
66,10,2020,34,3,133
66,11,2020,34,3,65
66,12,2020,34,3,1
67,1,2020,34,3,0
67,2,2020,34,3,33
67,3,2020,34,3,44
67,4,2020,34,3,20
67,5,2020,34,3,13
67,6,2020,34,3,40
67,7,2020,34,3,3
67,8,2020,34,3,19
67,9,2020,34,3,11
67,10,2020,34,3,0
67,11,2020,34,3,258
67,12,2020,34,3,0
70,1,2020,35,4,12
70,2,2020,35,4,0
70,3,2020,35,4,3
70,4,2020,35,4,0
70,5,2020,35,4,0
70,6,2020,35,4,12
70,7,2020,35,4,15
70,8,2020,35,4,336
70,9,2020,35,4,0
70,10,2020,35,4,8
70,11,2020,35,4,7
70,12,2020,35,4,14
71,1,2020,35,4,26
71,2,2020,35,4,60
71,3,2020,35,4,12
71,4,2020,35,4,83
71,5,2020,35,4,171
71,6,2020,35,4,45
71,7,2020,35,4,202
71,8,2020,35,4,103
71,9,2020,35,4,82
71,10,2020,35,4,137
71,11,2020,35,4,94
71,12,2020,35,4,84
72,1,2020,7,4,119
72,2,2020,7,4,43
72,3,2020,7,4,64
72,4,2020,7,4,74
72,5,2020,7,4,31
72,6,2020,7,4,0
72,7,2020,7,4,16
72,8,2020,7,4,207
72,9,2020,7,4,82
72,10,2020,7,4,4
72,11,2020,7,4,27
72,12,2020,7,4,58
73,1,2020,7,4,16
73,2,2020,7,4,98
73,3,2020,7,4,126
73,4,2020,7,4,34
73,5,2020,7,4,29
73,6,2020,7,4,0
73,7,2020,7,4,48
73,8,2020,7,4,20
73,9,2020,7,4,32
73,10,2020,7,4,56
73,11,2020,7,4,30
73,12,2020,7,4,231
74,1,2020,7,4,390
74,2,2020,7,4,87
74,3,2020,7,4,58
74,4,2020,7,4,52
74,5,2020,7,4,30
74,6,2020,7,4,17
74,7,2020,7,4,131
74,8,2020,7,4,69
74,9,2020,7,4,106
74,10,2020,7,4,58
74,11,2020,7,4,48
74,12,2020,7,4,39
75,1,2020,7,4,39
75,2,2020,7,4,40
75,3,2020,7,4,131
75,4,2020,7,4,76
75,5,2020,7,4,57
75,6,2020,7,4,17
75,7,2020,7,4,35
75,8,2020,7,4,56
75,9,2020,7,4,41
75,10,2020,7,4,27
75,11,2020,7,4,45
75,12,2020,7,4,71
76,1,2020,12,4,36
76,2,2020,12,4,8
76,3,2020,12,4,38
76,4,2020,12,4,34
76,5,2020,12,4,14
76,6,2020,12,4,14
76,7,2020,12,4,14
76,8,2020,12,4,101
76,9,2020,12,4,14
76,10,2020,12,4,51
76,11,2020,12,4,11
76,12,2020,12,4,63
77,1,2020,12,4,156
77,2,2020,12,4,21
77,3,2020,12,4,29
77,4,2020,12,4,73
77,5,2020,12,4,9
77,6,2020,12,4,0
77,7,2020,12,4,0
77,8,2020,12,4,50
77,9,2020,12,4,0
77,10,2020,12,4,9
77,11,2020,12,4,68
77,12,2020,12,4,0
78,1,2020,12,4,45
78,2,2020,12,4,243
78,3,2020,12,4,112
78,4,2020,12,4,142
78,5,2020,12,4,65
78,6,2020,12,4,0
78,7,2020,12,4,4
78,8,2020,12,4,0
78,9,2020,12,4,0
78,10,2020,12,4,86
78,11,2020,12,4,16
78,12,2020,12,4,2
79,1,2020,12,4,13
79,2,2020,12,4,8
79,3,2020,12,4,20
79,4,2020,12,4,10
79,5,2020,12,4,125
79,6,2020,12,4,38
79,7,2020,12,4,55
79,8,2020,12,4,161
79,9,2020,12,4,6
79,10,2020,12,4,48
79,11,2020,12,4,28
79,12,2020,12,4,0
81,1,2020,12,4,27
81,2,2020,12,4,6
81,3,2020,12,4,93
81,4,2020,12,4,35
81,5,2020,12,4,23
81,6,2020,12,4,0
81,7,2020,12,4,42
81,8,2020,12,4,10
81,9,2020,12,4,43
81,10,2020,12,4,16
81,11,2020,12,4,51
81,12,2020,12,4,37
82,1,2020,12,4,43
82,2,2020,12,4,55
82,3,2020,12,4,12
82,4,2020,12,4,37
82,5,2020,12,4,27
82,6,2020,12,4,93
82,7,2020,12,4,98
82,8,2020,12,4,67
82,9,2020,12,4,151
82,10,2020,12,4,80
82,11,2020,12,4,41
82,12,2020,12,4,10
88,1,2020,10,5,7
88,2,2020,10,5,84
88,3,2020,10,5,16
88,4,2020,10,5,53
88,5,2020,10,5,105
88,6,2020,10,5,103
88,7,2020,10,5,15
88,8,2020,10,5,39
88,9,2020,10,5,26
88,10,2020,10,5,27
88,11,2020,10,5,54
88,12,2020,10,5,140
89,1,2020,37,5,54
89,2,2020,37,5,68
89,3,2020,37,5,47
89,4,2020,37,5,105
89,5,2020,37,5,67
89,6,2020,37,5,328
89,7,2020,37,5,86
89,8,2020,37,5,35
89,9,2020,37,5,30
89,10,2020,37,5,57
89,11,2020,37,5,15
89,12,2020,37,5,48
90,1,2020,28,5,19
90,2,2020,28,5,53
90,3,2020,28,5,83
90,4,2020,28,5,143
90,5,2020,28,5,60
90,6,2020,28,5,119
90,7,2020,28,5,443
90,8,2020,28,5,96
90,9,2020,28,5,51
90,10,2020,28,5,163
90,11,2020,28,5,68
90,12,2020,28,5,36
91,1,2020,10,5,25
91,2,2020,10,5,7
91,3,2020,10,5,6
91,4,2020,10,5,7
91,5,2020,10,5,108
91,6,2020,10,5,3
91,7,2020,10,5,60
91,8,2020,10,5,64
91,9,2020,10,5,5
91,10,2020,10,5,22
91,11,2020,10,5,87
91,12,2020,10,5,3
92,1,2020,10,5,0
92,2,2020,10,5,0
92,3,2020,10,5,0
92,4,2020,10,5,0
92,5,2020,10,5,6
92,6,2020,10,5,0
92,7,2020,10,5,19
92,8,2020,10,5,0
92,9,2020,10,5,4
92,10,2020,10,5,0
92,11,2020,10,5,0
92,12,2020,10,5,0
93,1,2020,28,5,286
93,2,2020,28,5,149
93,3,2020,28,5,195
93,4,2020,28,5,110
93,5,2020,28,5,86
93,6,2020,28,5,139
93,7,2020,28,5,65
93,8,2020,28,5,206
93,9,2020,28,5,247
93,10,2020,28,5,465
93,11,2020,28,5,221
93,12,2020,28,5,162
94,1,2020,10,5,2
94,2,2020,10,5,4
94,3,2020,10,5,0
94,4,2020,10,5,27
94,5,2020,10,5,104
94,6,2020,10,5,10
94,7,2020,10,5,0
94,8,2020,10,5,25
94,9,2020,10,5,1
94,10,2020,10,5,4
94,11,2020,10,5,0
94,12,2020,10,5,18
95,1,2020,10,5,13
95,2,2020,10,5,1
95,3,2020,10,5,237
95,4,2020,10,5,12
95,5,2020,10,5,14
95,6,2020,10,5,5
95,7,2020,10,5,2
95,8,2020,10,5,0
95,9,2020,10,5,260
95,10,2020,10,5,2
95,11,2020,10,5,6
95,12,2020,10,5,0
96,1,2020,10,5,0
96,2,2020,10,5,0
96,3,2020,10,5,0
96,4,2020,10,5,6
96,5,2020,10,5,121
96,6,2020,10,5,5
96,7,2020,10,5,51
96,8,2020,10,5,3
96,9,2020,10,5,49
96,10,2020,10,5,28
96,11,2020,10,5,5
96,12,2020,10,5,49
97,1,2020,10,5,0
97,2,2020,10,5,0
97,3,2020,10,5,12
97,4,2020,10,5,0
97,5,2020,10,5,0
97,6,2020,10,5,0
97,7,2020,10,5,0
97,8,2020,10,5,0
97,9,2020,10,5,0
97,10,2020,10,5,9
97,11,2020,10,5,0
97,12,2020,10,5,0
98,1,2020,10,5,0
98,2,2020,10,5,0
98,3,2020,10,5,21
98,4,2020,10,5,0
98,5,2020,10,5,0
98,6,2020,10,5,6
98,7,2020,10,5,0
98,8,2020,10,5,11
98,9,2020,10,5,67
98,10,2020,10,5,0
98,11,2020,10,5,0
98,12,2020,10,5,8
99,1,2020,37,5,0
99,2,2020,37,5,9
99,3,2020,37,5,0
99,4,2020,37,5,6
99,5,2020,37,5,105
99,6,2020,37,5,0
99,7,2020,37,5,6
99,8,2020,37,5,0
99,9,2020,37,5,148
99,10,2020,37,5,6
99,11,2020,37,5,37
99,12,2020,37,5,1849
100,1,2020,37,5,98
100,2,2020,37,5,11
100,3,2020,37,5,16
100,4,2020,37,5,4
100,5,2020,37,5,52
100,6,2020,37,5,38
100,7,2020,37,5,12
100,8,2020,37,5,14
100,9,2020,37,5,27
100,10,2020,37,5,12
100,11,2020,37,5,42
100,12,2020,37,5,0
101,1,2020,28,5,0
101,2,2020,28,5,37
101,3,2020,28,5,14
101,4,2020,28,5,0
101,5,2020,28,5,0
101,6,2020,28,5,0
101,7,2020,28,5,0
101,8,2020,28,5,8
101,9,2020,28,5,0
101,10,2020,28,5,0
101,11,2020,28,5,0
101,12,2020,28,5,45
104,1,2020,30,7,62
104,2,2020,30,7,0
104,3,2020,30,7,34
104,4,2020,30,7,37
104,5,2020,30,7,0
104,6,2020,30,7,5
104,7,2020,30,7,15
104,8,2020,30,7,0
104,9,2020,30,7,2
104,10,2020,30,7,0
104,11,2020,30,7,158
104,12,2020,30,7,9
105,1,2020,26,7,13
105,2,2020,26,7,48
105,3,2020,26,7,43
105,4,2020,26,7,19
105,5,2020,26,7,17
105,6,2020,26,7,12
105,7,2020,26,7,50
105,8,2020,26,7,10
105,9,2020,26,7,32
105,10,2020,26,7,160
105,11,2020,26,7,55
105,12,2020,26,7,35
106,1,2020,26,7,0
106,2,2020,26,7,106
106,3,2020,26,7,0
106,4,2020,26,7,9
106,5,2020,26,7,0
106,6,2020,26,7,0
106,7,2020,26,7,41
106,8,2020,26,7,1
106,9,2020,26,7,48
106,10,2020,26,7,44
106,11,2020,26,7,56
106,12,2020,26,7,56
107,1,2020,38,7,24
107,2,2020,38,7,12
107,3,2020,38,7,103
107,4,2020,38,7,29
107,5,2020,38,7,1
107,6,2020,38,7,25
107,7,2020,38,7,13
107,8,2020,38,7,13
107,9,2020,38,7,1
107,10,2020,38,7,0
107,11,2020,38,7,1
107,12,2020,38,7,0
108,1,2020,38,7,26
108,2,2020,38,7,81
108,3,2020,38,7,166
108,4,2020,38,7,160
108,5,2020,38,7,88
108,6,2020,38,7,149
108,7,2020,38,7,19
108,8,2020,38,7,93
108,9,2020,38,7,139
108,10,2020,38,7,43
108,11,2020,38,7,38
108,12,2020,38,7,95
109,1,2020,38,7,0
109,2,2020,38,7,0
109,3,2020,38,7,0
109,4,2020,38,7,0
109,5,2020,38,7,0
109,6,2020,38,7,0
109,7,2020,38,7,0
109,8,2020,38,7,65
109,9,2020,38,7,1
109,10,2020,38,7,0
109,11,2020,38,7,1
109,12,2020,38,7,0
110,1,2020,30,7,49
110,2,2020,30,7,101
110,3,2020,30,7,101
110,4,2020,30,7,48
110,5,2020,30,7,183
110,6,2020,30,7,73
110,7,2020,30,7,51
110,8,2020,30,7,86
110,9,2020,30,7,175
110,10,2020,30,7,78
110,11,2020,30,7,40
110,12,2020,30,7,45
111,1,2020,30,7,1
111,2,2020,30,7,0
111,3,2020,30,7,9
111,4,2020,30,7,93
111,5,2020,30,7,24
111,6,2020,30,7,6
111,7,2020,30,7,6
111,8,2020,30,7,5
111,9,2020,30,7,4
111,10,2020,30,7,0
111,11,2020,30,7,3
111,12,2020,30,7,6
112,1,2020,30,7,0
112,2,2020,30,7,0
112,3,2020,30,7,4
112,4,2020,30,7,0
112,5,2020,30,7,16
112,6,2020,30,7,0
112,7,2020,30,7,0
112,8,2020,30,7,1
112,9,2020,30,7,0
112,10,2020,30,7,0
112,11,2020,30,7,17
112,12,2020,30,7,0
118,1,2020,25,4,5
118,2,2020,25,4,39
118,3,2020,25,4,4
118,4,2020,25,4,61
118,5,2020,25,4,37
118,6,2020,25,4,109
118,7,2020,25,4,3
118,8,2020,25,4,1
118,9,2020,25,4,13
118,10,2020,25,4,52
118,11,2020,25,4,14
118,12,2020,25,4,212
119,1,2020,35,4,26
119,2,2020,35,4,0
119,3,2020,35,4,0
119,4,2020,35,4,6
119,5,2020,35,4,0
119,6,2020,35,4,52
119,7,2020,35,4,21
119,8,2020,35,4,5
119,9,2020,35,4,31
119,10,2020,35,4,42
119,11,2020,35,4,25
119,12,2020,35,4,25
120,1,2020,35,4,26
120,2,2020,35,4,9
120,3,2020,35,4,0
120,4,2020,35,4,0
120,5,2020,35,4,8
120,6,2020,35,4,65
120,7,2020,35,4,13
120,8,2020,35,4,0
120,9,2020,35,4,4
120,10,2020,35,4,8
120,11,2020,35,4,0
120,12,2020,35,4,6
121,1,2020,32,6,4
121,2,2020,32,6,15
121,3,2020,32,6,1
121,4,2020,32,6,30
121,5,2020,32,6,2
121,6,2020,32,6,26
121,7,2020,32,6,226
121,8,2020,32,6,46
121,9,2020,32,6,12
121,10,2020,32,6,8
121,11,2020,32,6,6
121,12,2020,32,6,0
122,1,2020,32,6,21
122,2,2020,32,6,147
122,3,2020,32,6,38
122,4,2020,32,6,0
122,5,2020,32,6,34
122,6,2020,32,6,19
122,7,2020,32,6,0
122,8,2020,32,6,0
122,9,2020,32,6,8
122,10,2020,32,6,12
122,11,2020,32,6,7
122,12,2020,32,6,11
123,1,2020,32,6,137
123,2,2020,32,6,52
123,3,2020,32,6,466
123,4,2020,32,6,245
123,5,2020,32,6,239
123,6,2020,32,6,71
123,7,2020,32,6,351
123,8,2020,32,6,254
123,9,2020,32,6,296
123,10,2020,32,6,355
123,11,2020,32,6,272
123,12,2020,32,6,585
124,1,2020,25,4,25
124,2,2020,25,4,17
124,3,2020,25,4,23
124,4,2020,25,4,15
124,5,2020,25,4,28
124,6,2020,25,4,33
124,7,2020,25,4,5
124,8,2020,25,4,42
124,9,2020,25,4,0
124,10,2020,25,4,62
124,11,2020,25,4,28
124,12,2020,25,4,0
125,1,2020,25,4,8
125,2,2020,25,4,86
125,3,2020,25,4,34
125,4,2020,25,4,15
125,5,2020,25,4,26
125,6,2020,25,4,29
125,7,2020,25,4,116
125,8,2020,25,4,68
125,9,2020,25,4,163
125,10,2020,25,4,34
125,11,2020,25,4,0
125,12,2020,25,4,106
126,1,2020,25,4,163
126,2,2020,25,4,327
126,3,2020,25,4,91
126,4,2020,25,4,115
126,5,2020,25,4,66
126,6,2020,25,4,210
126,7,2020,25,4,39
126,8,2020,25,4,37
126,9,2020,25,4,136
126,10,2020,25,4,22
126,11,2020,25,4,40
126,12,2020,25,4,49
127,1,2020,25,4,10
127,2,2020,25,4,1
127,3,2020,25,4,4
127,4,2020,25,4,18
127,5,2020,25,4,26
127,6,2020,25,4,18
127,7,2020,25,4,0
127,8,2020,25,4,0
127,9,2020,25,4,29
127,10,2020,25,4,49
127,11,2020,25,4,0
127,12,2020,25,4,0
128,1,2020,32,6,47
128,2,2020,32,6,35
128,3,2020,32,6,96
128,4,2020,32,6,75
128,5,2020,32,6,260
128,6,2020,32,6,30
128,7,2020,32,6,34
128,8,2020,32,6,183
128,9,2020,32,6,135
128,10,2020,32,6,133
128,11,2020,32,6,14
128,12,2020,32,6,128
129,1,2020,25,4,0
129,2,2020,25,4,0
129,3,2020,25,4,0
129,4,2020,25,4,0
129,5,2020,25,4,0
129,6,2020,25,4,0
129,7,2020,25,4,0
129,8,2020,25,4,26
129,9,2020,25,4,3
129,10,2020,25,4,0
129,11,2020,25,4,5
129,12,2020,25,4,5
130,1,2020,32,6,15
130,2,2020,32,6,16
130,3,2020,32,6,189
130,4,2020,32,6,40
130,5,2020,32,6,4
130,6,2020,32,6,157
130,7,2020,32,6,107
130,8,2020,32,6,8
130,9,2020,32,6,39
130,10,2020,32,6,11
130,11,2020,32,6,20
130,12,2020,32,6,1
132,1,2020,25,4,50
132,2,2020,25,4,41
132,3,2020,25,4,0
132,4,2020,25,4,0
132,5,2020,25,4,6
132,6,2020,25,4,0
132,7,2020,25,4,55
132,8,2020,25,4,9
132,9,2020,25,4,31
132,10,2020,25,4,12
132,11,2020,25,4,20
132,12,2020,25,4,4
134,1,2020,8,6,44
134,2,2020,8,6,2448
134,3,2020,8,6,44
134,4,2020,8,6,156
134,5,2020,8,6,151
134,6,2020,8,6,117
134,7,2020,8,6,84
134,8,2020,8,6,269
134,9,2020,8,6,162
134,10,2020,8,6,266
134,11,2020,8,6,82
134,12,2020,8,6,153
135,1,2020,36,6,2
135,2,2020,36,6,2
135,3,2020,36,6,0
135,4,2020,36,6,0
135,5,2020,36,6,0
135,6,2020,36,6,5
135,7,2020,36,6,0
135,8,2020,36,6,0
135,9,2020,36,6,15
135,10,2020,36,6,0
135,11,2020,36,6,0
135,12,2020,36,6,0
136,1,2020,36,6,2
136,2,2020,36,6,9
136,3,2020,36,6,32
136,4,2020,36,6,21
136,5,2020,36,6,18
136,6,2020,36,6,63
136,7,2020,36,6,95
136,8,2020,36,6,7
136,9,2020,36,6,28
136,10,2020,36,6,0
136,11,2020,36,6,19
136,12,2020,36,6,49
137,1,2020,36,6,53
137,2,2020,36,6,35
137,3,2020,36,6,10
137,4,2020,36,6,52
137,5,2020,36,6,26
137,6,2020,36,6,16
137,7,2020,36,6,227
137,8,2020,36,6,6
137,9,2020,36,6,16
137,10,2020,36,6,6
137,11,2020,36,6,6
137,12,2020,36,6,52
138,1,2020,29,6,0
138,2,2020,29,6,0
138,3,2020,29,6,0
138,4,2020,29,6,0
138,5,2020,29,6,0
138,6,2020,29,6,0
138,7,2020,29,6,0
138,8,2020,29,6,5
138,9,2020,29,6,0
138,10,2020,29,6,0
138,11,2020,29,6,18
138,12,2020,29,6,0
139,1,2020,29,6,0
139,2,2020,29,6,44
139,3,2020,29,6,0
139,4,2020,29,6,0
139,5,2020,29,6,4
139,6,2020,29,6,0
139,7,2020,29,6,0
